EM30508-19May2015-1453.xls,Port 1,Port 1,Port 2,Port 2,Port 3,Port 3
509 records,5TM,5TM,5TM,5TM,5TM,5TM
Measurement Time,m³/m³ VWC,°C Temp,m³/m³ VWC,°C Temp,m³/m³ VWC,°C Temp
5/17/2015 10:00:00 AM,0.25,17.4,0.26,17.2,0.28,16.8
5/17/2015 10:30:00 AM,0.25,17.4,0.26,17.1,0.28,16.7
5/17/2015 11:00:00 AM,0.25,17.5,0.26,17.1,0.28,16.7
5/17/2015 11:30:00 AM,0.25,17.6,0.26,17.1,0.28,16.6
5/17/2015 12:00:00 PM,0.25,17.7,0.26,17.1,0.28,16.6
5/17/2015 12:30:00 PM,0.25,18.1,0.26,17.1,0.28,16.6
5/17/2015 1:00:00 PM,0.24,18.3,0.26,17.2,0.28,16.6
5/17/2015 1:30:00 PM,0.24,18.5,0.26,17.3,0.28,16.6
5/17/2015 2:00:00 PM,0.24,18.8,0.26,17.3,0.28,16.6
5/17/2015 2:30:00 PM,0.24,19.0,0.26,17.4,0.28,16.6
5/17/2015 3:00:00 PM,0.24,19.0,0.26,17.6,0.28,16.6
5/17/2015 3:30:00 PM,0.24,18.9,0.26,17.6,0.28,16.6
5/17/2015 4:00:00 PM,0.24,18.9,0.26,17.7,0.28,16.6
5/17/2015 4:30:00 PM,0.24,19.1,0.26,17.7,0.29,16.7
5/17/2015 5:00:00 PM,0.24,19.3,0.26,17.8,0.29,16.7
5/17/2015 5:30:00 PM,0.24,19.5,0.26,17.9,0.29,16.7
5/17/2015 6:00:00 PM,0.24,19.6,0.26,18.0,0.29,16.8
5/17/2015 6:30:00 PM,0.24,19.5,0.26,18.0,0.29,16.8
5/17/2015 7:00:00 PM,0.24,19.4,0.26,18.1,0.29,16.8
5/17/2015 7:30:00 PM,0.24,19.3,0.26,18.1,0.29,16.8
5/17/2015 8:00:00 PM,0.24,19.1,0.26,18.1,0.29,16.9
5/17/2015 8:30:00 PM,0.24,18.9,0.26,18.1,0.29,16.9
5/17/2015 9:00:00 PM,0.24,18.6,0.26,18.0,0.29,17.0
5/17/2015 9:30:00 PM,0.24,18.2,0.26,18.0,0.29,17.0
5/17/2015 10:00:00 PM,0.24,17.9,0.26,17.8,0.29,17.0
5/17/2015 10:30:00 PM,0.24,17.7,0.26,17.7,0.29,17.0
5/17/2015 11:00:00 PM,0.24,17.5,0.26,17.6,0.29,16.9
5/17/2015 11:30:00 PM,0.24,17.3,0.26,17.5,0.29,16.9
5/18/2015 12:00:00 AM,0.24,17.1,0.26,17.4,0.29,16.9
5/18/2015 12:30:00 AM,0.24,16.9,0.26,17.3,0.29,16.8
5/18/2015 1:00:00 AM,0.24,16.6,0.26,17.1,0.29,16.8
5/18/2015 1:30:00 AM,0.24,16.2,0.26,17.0,0.29,16.8
5/18/2015 2:00:00 AM,0.24,15.8,0.26,16.8,0.29,16.7
5/18/2015 2:30:00 AM,0.24,15.4,0.26,16.6,0.29,16.6
5/18/2015 3:00:00 AM,0.24,15.0,0.26,16.4,0.29,16.6
5/18/2015 3:30:00 AM,0.24,14.7,0.26,16.2,0.29,16.5
5/18/2015 4:00:00 AM,0.24,14.3,0.26,16.0,0.29,16.4
5/18/2015 4:30:00 AM,0.23,13.9,0.26,15.8,0.29,16.3
5/18/2015 5:00:00 AM,0.23,13.5,0.26,15.6,0.29,16.2
5/18/2015 5:30:00 AM,0.23,13.2,0.26,15.3,0.29,16.0
5/18/2015 6:00:00 AM,0.23,12.9,0.26,15.1,0.29,16.0
5/18/2015 6:30:00 AM,0.23,12.6,0.26,14.9,0.29,15.8
5/18/2015 7:00:00 AM,0.23,12.3,0.26,14.7,0.29,15.7
5/18/2015 7:30:00 AM,0.23,12.0,0.26,14.4,0.29,15.6
5/18/2015 8:00:00 AM,0.23,11.9,0.26,14.2,0.29,15.4
5/18/2015 8:30:00 AM,0.22,11.8,0.26,14.0,0.29,15.3
5/18/2015 9:00:00 AM,0.23,11.8,0.26,13.8,0.29,15.2
5/18/2015 9:30:00 AM,0.22,11.9,0.26,13.7,0.29,15.1
5/18/2015 10:00:00 AM,0.22,12.0,0.26,13.6,0.29,14.9
5/18/2015 10:30:00 AM,0.22,12.1,0.26,13.5,0.29,14.8
5/18/2015 11:00:00 AM,0.22,12.4,0.26,13.4,0.29,14.7
5/18/2015 11:30:00 AM,0.24,12.6,0.26,13.4,0.29,14.6
5/18/2015 12:00:00 PM,0.23,12.8,0.26,13.4,0.29,14.5
5/18/2015 12:30:00 PM,0.22,13.0,0.26,13.4,0.29,14.4
5/18/2015 1:00:00 PM,0.23,13.2,0.26,13.4,0.29,14.4
5/18/2015 1:30:00 PM,0.22,13.5,0.26,13.5,0.29,14.3
5/18/2015 2:00:00 PM,0.22,13.7,0.26,13.6,0.29,14.3
5/18/2015 2:30:00 PM,0.22,13.9,0.26,13.6,0.29,14.2
5/18/2015 3:00:00 PM,0.22,14.0,0.26,13.7,0.29,14.2
5/18/2015 3:30:00 PM,0.22,14.2,0.26,13.8,0.29,14.2
5/18/2015 4:00:00 PM,0.22,14.2,0.26,13.9,0.29,14.2
5/18/2015 4:30:00 PM,0.23,14.2,0.26,14.0,0.29,14.2
5/18/2015 5:00:00 PM,0.24,14.1,0.26,14.0,0.29,14.2
5/18/2015 5:30:00 PM,0.24,14.0,0.26,14.0,0.29,14.2
5/18/2015 6:00:00 PM,0.23,13.9,0.26,14.0,0.29,14.2
5/18/2015 6:30:00 PM,0.23,13.8,0.26,14.0,0.29,14.2
5/18/2015 7:00:00 PM,0.22,13.5,0.26,14.0,0.29,14.2
5/18/2015 7:30:00 PM,0.23,13.3,0.26,13.9,0.29,14.2
5/18/2015 8:00:00 PM,0.22,13.0,0.26,13.9,0.29,14.2
5/18/2015 8:30:00 PM,0.22,12.7,0.26,13.7,0.29,14.2
5/18/2015 9:00:00 PM,0.22,12.4,0.26,13.6,0.29,14.1
5/18/2015 9:30:00 PM,0.22,12.1,0.26,13.5,0.29,14.1
5/18/2015 10:00:00 PM,0.22,11.8,0.26,13.3,0.29,14.0
5/18/2015 10:30:00 PM,0.22,11.6,0.26,13.2,0.29,14.0
5/18/2015 11:00:00 PM,0.22,11.4,0.26,13.0,0.29,13.9
5/18/2015 11:30:00 PM,0.23,11.2,0.26,12.9,0.29,13.9
5/19/2015 12:00:00 AM,0.22,11.0,0.26,12.8,0.29,13.8
5/19/2015 12:30:00 AM,0.22,10.9,0.26,12.6,0.29,13.7
5/19/2015 1:00:00 AM,0.22,10.7,0.26,12.5,0.29,13.6
5/19/2015 1:30:00 AM,0.22,10.6,0.26,12.4,0.29,13.5
5/19/2015 2:00:00 AM,0.22,10.4,0.26,12.2,0.29,13.4
5/19/2015 2:30:00 AM,0.22,10.3,0.26,12.1,0.29,13.4
5/19/2015 3:00:00 AM,0.22,10.1,0.26,12.0,0.29,13.3
5/19/2015 3:30:00 AM,0.22,10.0,0.26,11.9,0.29,13.2
5/19/2015 4:00:00 AM,0.22,9.8,0.26,11.7,0.29,13.1
5/19/2015 4:30:00 AM,0.22,9.6,0.26,11.6,0.29,13.0
5/19/2015 5:00:00 AM,0.22,9.5,0.26,11.5,0.29,12.9
5/19/2015 5:30:00 AM,0.22,9.3,0.26,11.4,0.29,12.8
5/19/2015 6:00:00 AM,0.22,9.2,0.26,11.3,0.29,12.7
5/19/2015 6:30:00 AM,0.22,9.1,0.26,11.2,0.29,12.7
5/19/2015 7:00:00 AM,0.22,9.0,0.26,11.0,0.29,12.6
5/19/2015 7:30:00 AM,0.22,8.9,0.26,10.9,0.29,12.5
5/19/2015 8:00:00 AM,0.22,9.0,0.26,10.8,0.29,12.4
5/19/2015 8:30:00 AM,0.22,9.1,0.26,10.8,0.29,12.3
5/19/2015 9:00:00 AM,0.22,9.3,0.26,10.7,0.29,12.2
5/19/2015 9:30:00 AM,0.22,9.5,0.26,10.7,0.29,12.1
5/19/2015 10:00:00 AM,0.22,9.8,0.26,10.7,0.29,12.1
5/19/2015 10:30:00 AM,0.22,10.2,0.26,10.7,0.29,12.0
5/19/2015 11:00:00 AM,0.22,10.8,0.26,10.8,0.29,12.0
5/19/2015 11:30:00 AM,0.22,11.4,0.26,10.9,0.29,11.9
