EM31288-19May2015-1453.xls,Port 1,Port 1,Port 2,Port 2,Port 3,Port 3
5/9/2015 12:30:00 AM,0.28,16.8,0.29,17.3,0.32,16.5
5/9/2015 1:00:00 AM,0.28,16.5,0.29,17.1,0.32,16.5
5/9/2015 1:30:00 AM,0.28,16.3,0.29,16.9,0.32,16.5
5/9/2015 2:00:00 AM,0.28,16.0,0.29,16.7,0.32,16.4
5/9/2015 2:30:00 AM,0.28,15.8,0.29,16.5,0.32,16.3
5/9/2015 3:00:00 AM,0.27,15.6,0.29,16.3,0.32,16.3
5/9/2015 3:30:00 AM,0.27,15.4,0.29,16.1,0.32,16.2
5/9/2015 4:00:00 AM,0.27,15.2,0.29,16.0,0.32,16.1
5/9/2015 4:30:00 AM,0.27,15.1,0.29,15.8,0.32,16.1
5/9/2015 5:00:00 AM,0.27,14.9,0.29,15.7,0.32,16.0
5/9/2015 5:30:00 AM,0.27,14.7,0.29,15.5,0.32,15.9
5/9/2015 6:00:00 AM,0.27,14.5,0.29,15.4,0.32,15.8
5/9/2015 6:30:00 AM,0.27,14.3,0.29,15.2,0.32,15.7
5/9/2015 7:00:00 AM,0.27,14.1,0.29,15.1,0.32,15.6
5/9/2015 7:30:00 AM,0.27,13.9,0.29,14.9,0.32,15.5
5/9/2015 8:00:00 AM,0.27,13.7,0.29,14.7,0.32,15.5
5/9/2015 8:30:00 AM,0.27,13.6,0.29,14.6,0.32,15.4
5/9/2015 9:00:00 AM,0.27,13.6,0.29,14.5,0.32,15.3
5/9/2015 9:30:00 AM,0.27,13.6,0.29,14.4,0.32,15.2
5/9/2015 10:00:00 AM,0.27,13.9,0.29,14.4,0.32,15.1
5/9/2015 10:30:00 AM,0.27,14.2,0.29,14.4,0.32,15.0
5/9/2015 11:00:00 AM,0.27,14.5,0.29,14.4,0.32,15.0
5/9/2015 11:30:00 AM,0.27,15.0,0.29,14.6,0.32,14.9
5/9/2015 12:00:00 PM,0.27,15.6,0.29,14.8,0.32,14.9
5/9/2015 12:30:00 PM,0.27,16.3,0.29,15.0,0.32,14.8
5/9/2015 1:00:00 PM,0.28,17.0,0.29,15.4,0.32,14.8
5/9/2015 1:30:00 PM,0.28,17.8,0.29,15.8,0.32,14.9
5/9/2015 2:00:00 PM,0.28,18.6,0.29,16.2,0.32,14.9
5/9/2015 2:30:00 PM,0.28,19.4,0.29,16.7,0.32,15.0
5/9/2015 3:00:00 PM,0.28,20.1,0.29,17.2,0.32,15.1
5/9/2015 3:30:00 PM,0.28,20.8,0.29,17.7,0.32,15.2
5/9/2015 4:00:00 PM,0.28,21.4,0.29,18.2,0.32,15.4
5/9/2015 4:30:00 PM,0.28,21.8,0.29,18.6,0.32,15.6
5/9/2015 5:00:00 PM,0.28,22.2,0.30,19.0,0.32,15.7
5/9/2015 5:30:00 PM,0.28,22.4,0.30,19.4,0.32,15.9
5/9/2015 6:00:00 PM,0.28,22.5,0.30,19.7,0.32,16.1
5/9/2015 6:30:00 PM,0.28,22.6,0.30,19.9,0.32,16.3
5/9/2015 7:00:00 PM,0.28,22.5,0.30,20.1,0.32,16.5
5/9/2015 7:30:00 PM,0.28,22.4,0.30,20.3,0.32,16.7
5/9/2015 8:00:00 PM,0.28,22.1,0.30,20.3,0.32,16.9
5/9/2015 8:30:00 PM,0.28,21.8,0.30,20.3,0.32,17.0
5/9/2015 9:00:00 PM,0.28,21.4,0.30,20.2,0.32,17.1
5/9/2015 9:30:00 PM,0.28,21.0,0.30,20.1,0.32,17.3
5/9/2015 10:00:00 PM,0.28,20.7,0.30,19.9,0.32,17.3
5/9/2015 10:30:00 PM,0.28,20.4,0.30,19.8,0.32,17.4
5/9/2015 11:00:00 PM,0.28,20.0,0.30,19.6,0.32,17.5
5/9/2015 11:30:00 PM,0.28,19.7,0.29,19.4,0.32,17.5
5/10/2015 12:00:00 AM,0.28,19.4,0.29,19.2,0.32,17.5
5/10/2015 12:30:00 AM,0.28,19.1,0.29,19.1,0.32,17.5
5/10/2015 1:00:00 AM,0.28,18.9,0.29,18.9,0.32,17.5
5/10/2015 1:30:00 AM,0.27,18.7,0.29,18.7,0.32,17.4
5/10/2015 2:00:00 AM,0.28,18.5,0.29,18.6,0.32,17.4
5/10/2015 2:30:00 AM,0.28,18.3,0.29,18.4,0.32,17.4
5/10/2015 3:00:00 AM,0.27,18.1,0.29,18.3,0.32,17.3
5/10/2015 3:30:00 AM,0.27,17.9,0.29,18.1,0.32,17.3
5/10/2015 4:00:00 AM,0.27,17.8,0.29,18.0,0.32,17.3
5/10/2015 4:30:00 AM,0.27,17.6,0.29,17.9,0.32,17.2
5/10/2015 5:00:00 AM,0.27,17.6,0.29,17.7,0.32,17.1
5/10/2015 5:30:00 AM,0.27,17.5,0.29,17.6,0.32,17.1
5/10/2015 6:00:00 AM,0.27,17.4,0.29,17.5,0.32,17.0
5/10/2015 6:30:00 AM,0.27,17.3,0.29,17.5,0.32,17.0
5/10/2015 7:00:00 AM,0.27,17.3,0.29,17.4,0.32,16.9
5/10/2015 7:30:00 AM,0.27,17.2,0.29,17.3,0.32,16.9
5/10/2015 8:00:00 AM,0.27,17.1,0.29,17.2,0.32,16.9
5/10/2015 8:30:00 AM,0.27,17.0,0.29,17.2,0.32,16.8
5/10/2015 9:00:00 AM,0.27,17.0,0.29,17.1,0.32,16.7
5/10/2015 9:30:00 AM,0.27,16.9,0.29,17.0,0.32,16.7
5/10/2015 10:00:00 AM,0.27,16.9,0.29,17.0,0.32,16.7
5/10/2015 10:30:00 AM,0.27,16.9,0.29,16.9,0.32,16.6
5/10/2015 11:00:00 AM,0.27,16.9,0.29,16.9,0.32,16.6
5/10/2015 11:30:00 AM,0.27,17.0,0.29,16.9,0.32,16.5
5/10/2015 12:00:00 PM,0.27,17.0,0.29,16.9,0.32,16.5
5/10/2015 12:30:00 PM,0.27,17.1,0.29,16.9,0.32,16.5
5/10/2015 1:00:00 PM,0.27,17.2,0.29,16.9,0.32,16.4
5/10/2015 1:30:00 PM,0.27,17.4,0.29,17.0,0.32,16.4
5/10/2015 2:00:00 PM,0.27,17.6,0.29,17.0,0.32,16.4
5/10/2015 2:30:00 PM,0.27,17.7,0.29,17.1,0.32,16.4
5/10/2015 3:00:00 PM,0.27,17.8,0.29,17.2,0.32,16.4
5/10/2015 3:30:00 PM,0.27,17.9,0.29,17.2,0.32,16.4
5/10/2015 4:00:00 PM,0.28,18.0,0.29,17.3,0.32,16.4
5/10/2015 4:30:00 PM,0.28,18.0,0.29,17.4,0.32,16.4
5/10/2015 5:00:00 PM,0.28,18.0,0.29,17.4,0.32,16.4
5/10/2015 5:30:00 PM,0.28,18.0,0.29,17.4,0.32,16.4
5/10/2015 6:00:00 PM,0.28,17.9,0.29,17.4,0.32,16.4
5/10/2015 6:30:00 PM,0.28,17.9,0.29,17.4,0.32,16.4
5/10/2015 7:00:00 PM,0.28,17.8,0.29,17.4,0.32,16.5
5/10/2015 7:30:00 PM,0.28,17.8,0.29,17.4,0.32,16.5
5/10/2015 8:00:00 PM,0.28,17.8,0.29,17.4,0.32,16.5
5/10/2015 8:30:00 PM,0.28,17.8,0.29,17.4,0.32,16.5
5/10/2015 9:00:00 PM,0.28,17.7,0.29,17.4,0.32,16.5
5/10/2015 9:30:00 PM,0.28,17.6,0.29,17.4,0.32,16.5
5/10/2015 10:00:00 PM,0.28,17.4,0.29,17.3,0.32,16.5
5/10/2015 10:30:00 PM,0.28,17.3,0.29,17.2,0.32,16.5
5/10/2015 11:00:00 PM,0.28,17.2,0.29,17.2,0.32,16.5
5/10/2015 11:30:00 PM,0.27,17.1,0.29,17.1,0.32,16.4
5/11/2015 12:00:00 AM,0.28,17.0,0.29,17.0,0.32,16.4
5/11/2015 12:30:00 AM,0.28,17.0,0.29,17.0,0.32,16.4
5/11/2015 1:00:00 AM,0.28,16.9,0.29,16.9,0.32,16.4
5/11/2015 1:30:00 AM,0.28,16.8,0.29,16.8,0.32,16.4
5/11/2015 2:00:00 AM,0.28,16.5,0.29,16.8,0.32,16.3
5/11/2015 2:30:00 AM,0.28,16.2,0.29,16.6,0.32,16.3
5/11/2015 3:00:00 AM,0.28,15.9,0.29,16.5,0.32,16.3
5/11/2015 3:30:00 AM,0.28,15.5,0.29,16.3,0.32,16.2
5/11/2015 4:00:00 AM,0.28,15.2,0.29,16.1,0.32,16.2
5/11/2015 4:30:00 AM,0.28,14.8,0.29,15.9,0.32,16.1
5/11/2015 5:00:00 AM,0.28,14.5,0.29,15.6,0.32,16.1
5/11/2015 5:30:00 AM,0.28,14.1,0.29,15.4,0.32,16.0
5/11/2015 6:00:00 AM,0.28,13.8,0.29,15.2,0.32,15.9
5/11/2015 6:30:00 AM,0.28,13.5,0.29,14.9,0.32,15.8
5/11/2015 7:00:00 AM,0.28,13.3,0.29,14.7,0.32,15.7
5/11/2015 7:30:00 AM,0.28,13.1,0.29,14.5,0.32,15.6
5/11/2015 8:00:00 AM,0.28,12.8,0.29,14.3,0.32,15.5
5/11/2015 8:30:00 AM,0.28,12.7,0.29,14.1,0.32,15.4
5/11/2015 9:00:00 AM,0.28,12.5,0.29,13.9,0.32,15.2
5/11/2015 9:30:00 AM,0.28,12.3,0.29,13.8,0.32,15.1
5/11/2015 10:00:00 AM,0.28,12.2,0.29,13.6,0.32,15.0
5/11/2015 10:30:00 AM,0.28,12.2,0.29,13.5,0.32,14.9
5/11/2015 11:00:00 AM,0.28,12.1,0.29,13.4,0.32,14.8
5/11/2015 11:30:00 AM,0.28,12.2,0.29,13.3,0.32,14.7
5/11/2015 12:00:00 PM,0.28,12.2,0.29,13.2,0.32,14.6
5/11/2015 12:30:00 PM,0.28,12.2,0.29,13.2,0.32,14.6
5/11/2015 1:00:00 PM,0.28,12.2,0.29,13.1,0.32,14.4
5/11/2015 1:30:00 PM,0.28,12.2,0.29,13.1,0.32,14.4
5/11/2015 2:00:00 PM,0.28,12.2,0.29,13.1,0.32,14.3
5/11/2015 2:30:00 PM,0.28,12.2,0.29,13.0,0.32,14.2
5/12/2015 9:30:00 AM,0.27,8.8,0.28,9.8,0.31,11.7
5/12/2015 10:00:00 AM,0.27,9.1,0.28,9.9,0.31,11.6
5/12/2015 10:30:00 AM,0.27,9.4,0.28,9.9,0.31,11.6
5/12/2015 11:00:00 AM,0.27,9.8,0.28,10.1,0.31,11.5
5/12/2015 11:30:00 AM,0.27,10.4,0.28,10.2,0.31,11.5
5/12/2015 12:00:00 PM,0.27,11.0,0.28,10.5,0.31,11.5
5/12/2015 12:30:00 PM,0.27,11.6,0.28,10.8,0.31,11.5
5/12/2015 1:00:00 PM,0.27,12.2,0.28,11.1,0.31,11.5
5/12/2015 1:30:00 PM,0.27,12.8,0.28,11.5,0.31,11.5
5/12/2015 2:00:00 PM,0.27,13.4,0.28,11.9,0.31,11.6
5/12/2015 2:30:00 PM,0.27,14.1,0.28,12.3,0.31,11.7
5/12/2015 3:00:00 PM,0.27,14.7,0.29,12.7,0.31,11.8
5/12/2015 3:30:00 PM,0.28,15.3,0.29,13.1,0.31,11.9
5/12/2015 4:00:00 PM,0.28,15.9,0.29,13.5,0.31,12.0
5/12/2015 4:30:00 PM,0.28,16.4,0.29,14.0,0.31,12.2
5/12/2015 5:00:00 PM,0.28,16.8,0.29,14.4,0.31,12.3
5/12/2015 5:30:00 PM,0.28,17.2,0.29,14.7,0.31,12.5
5/12/2015 6:00:00 PM,0.28,17.5,0.29,15.1,0.31,12.7
5/12/2015 6:30:00 PM,0.28,17.8,0.29,15.4,0.31,12.8
5/12/2015 7:00:00 PM,0.28,17.9,0.29,15.7,0.31,13.1
5/12/2015 7:30:00 PM,0.28,17.9,0.29,15.9,0.31,13.2
5/12/2015 8:00:00 PM,0.28,17.9,0.29,16.0,0.31,13.4
5/12/2015 8:30:00 PM,0.28,17.7,0.29,16.2,0.31,13.6
5/12/2015 9:00:00 PM,0.28,17.4,0.29,16.2,0.31,13.7
5/12/2015 9:30:00 PM,0.28,17.0,0.29,16.2,0.31,13.9
5/12/2015 10:00:00 PM,0.28,16.7,0.29,16.0,0.32,14.0
5/12/2015 10:30:00 PM,0.28,16.3,0.29,15.9,0.32,14.1
5/12/2015 11:00:00 PM,0.27,15.9,0.29,15.8,0.32,14.2
5/12/2015 11:30:00 PM,0.27,15.6,0.29,15.6,0.32,14.2
5/13/2015 12:00:00 AM,0.27,15.2,0.29,15.4,0.32,14.2
5/13/2015 12:30:00 AM,0.27,14.9,0.29,15.2,0.32,14.2
5/13/2015 1:00:00 AM,0.27,14.5,0.29,15.0,0.32,14.2
5/13/2015 1:30:00 AM,0.27,14.2,0.29,14.8,0.32,14.2
5/13/2015 2:00:00 AM,0.27,13.9,0.29,14.6,0.32,14.2
5/13/2015 2:30:00 AM,0.27,13.6,0.29,14.3,0.32,14.2
5/13/2015 3:00:00 AM,0.27,13.3,0.29,14.1,0.32,14.1
5/13/2015 3:30:00 AM,0.27,13.0,0.29,13.9,0.31,14.0
5/13/2015 4:00:00 AM,0.27,12.7,0.29,13.7,0.31,14.0
5/13/2015 4:30:00 AM,0.27,12.5,0.29,13.5,0.31,14.0
5/13/2015 5:00:00 AM,0.27,12.2,0.29,13.3,0.31,13.9
5/13/2015 5:30:00 AM,0.27,12.0,0.28,13.1,0.31,13.8
5/13/2015 6:00:00 AM,0.27,11.8,0.28,13.0,0.31,13.7
5/13/2015 6:30:00 AM,0.27,11.6,0.28,12.8,0.31,13.6
5/13/2015 7:00:00 AM,0.27,11.4,0.28,12.6,0.31,13.5
5/13/2015 7:30:00 AM,0.27,11.2,0.28,12.4,0.31,13.5
5/13/2015 8:00:00 AM,0.27,11.1,0.28,12.3,0.31,13.4
5/13/2015 8:30:00 AM,0.27,11.1,0.28,12.2,0.31,13.2
5/13/2015 9:00:00 AM,0.27,11.3,0.28,12.1,0.31,13.2
5/13/2015 9:30:00 AM,0.27,11.5,0.28,12.1,0.31,13.1
5/13/2015 10:00:00 AM,0.27,11.8,0.28,12.1,0.31,13.0
5/13/2015 10:30:00 AM,0.27,12.2,0.28,12.2,0.31,13.0
5/13/2015 11:00:00 AM,0.27,12.7,0.28,12.3,0.31,12.9
5/13/2015 11:30:00 AM,0.27,13.2,0.28,12.6,0.31,12.8
5/13/2015 12:00:00 PM,0.27,13.9,0.28,12.8,0.31,12.8
5/13/2015 12:30:00 PM,0.27,14.6,0.28,13.1,0.31,12.8
5/13/2015 1:00:00 PM,0.27,15.2,0.29,13.5,0.31,12.9
5/13/2015 1:30:00 PM,0.27,15.9,0.29,13.9,0.31,12.9
5/13/2015 2:00:00 PM,0.27,16.5,0.29,14.3,0.31,13.0
5/13/2015 2:30:00 PM,0.27,17.1,0.29,14.7,0.31,13.1
5/13/2015 3:00:00 PM,0.28,17.7,0.29,15.1,0.31,13.2
5/13/2015 3:30:00 PM,0.28,18.2,0.29,15.5,0.31,13.3
5/13/2015 4:00:00 PM,0.28,18.7,0.29,15.9,0.31,13.5
5/13/2015 4:30:00 PM,0.28,19.0,0.29,16.3,0.31,13.6
5/13/2015 5:00:00 PM,0.28,19.2,0.29,16.7,0.31,13.8
5/13/2015 5:30:00 PM,0.28,19.4,0.29,17.0,0.31,14.0
5/13/2015 6:00:00 PM,0.28,19.5,0.29,17.2,0.31,14.2
5/13/2015 6:30:00 PM,0.28,19.4,0.29,17.4,0.31,14.3
5/13/2015 7:00:00 PM,0.28,19.4,0.29,17.5,0.31,14.5
5/13/2015 7:30:00 PM,0.28,19.2,0.29,17.6,0.31,14.7
5/13/2015 8:00:00 PM,0.28,18.9,0.29,17.6,0.31,14.8
5/13/2015 8:30:00 PM,0.28,18.7,0.29,17.6,0.31,14.9
5/13/2015 9:00:00 PM,0.28,18.4,0.29,17.5,0.31,15.1
5/13/2015 9:30:00 PM,0.27,18.1,0.29,17.4,0.32,15.1
5/13/2015 10:00:00 PM,0.27,17.8,0.29,17.3,0.32,15.2
5/13/2015 10:30:00 PM,0.27,17.5,0.29,17.2,0.32,15.3
5/13/2015 11:00:00 PM,0.27,17.2,0.29,17.0,0.32,15.3
5/13/2015 11:30:00 PM,0.27,16.9,0.29,16.8,0.32,15.3
5/14/2015 12:00:00 AM,0.27,16.7,0.29,16.7,0.32,15.4
5/14/2015 12:30:00 AM,0.27,16.5,0.29,16.5,0.32,15.3
5/14/2015 1:00:00 AM,0.27,16.3,0.29,16.4,0.32,15.3
5/14/2015 1:30:00 AM,0.27,16.2,0.29,16.2,0.32,15.3
5/14/2015 2:00:00 AM,0.27,16.0,0.29,16.1,0.32,15.3
5/14/2015 2:30:00 AM,0.27,15.8,0.29,16.0,0.32,15.3
5/14/2015 3:00:00 AM,0.27,15.7,0.29,15.9,0.32,15.2
5/14/2015 3:30:00 AM,0.27,15.6,0.29,15.7,0.32,15.2
5/14/2015 4:00:00 AM,0.27,15.4,0.29,15.6,0.32,15.2
5/14/2015 4:30:00 AM,0.27,15.3,0.29,15.5,0.32,15.1
5/14/2015 5:00:00 AM,0.27,15.2,0.29,15.4,0.32,15.1
5/14/2015 5:30:00 AM,0.27,15.0,0.29,15.3,0.32,15.0
5/14/2015 6:00:00 AM,0.27,14.9,0.29,15.2,0.32,15.0
5/14/2015 6:30:00 AM,0.27,14.7,0.29,15.1,0.32,14.9
5/14/2015 7:00:00 AM,0.27,14.5,0.29,15.0,0.32,14.9
5/14/2015 7:30:00 AM,0.27,14.3,0.29,14.8,0.32,14.8
5/14/2015 8:00:00 AM,0.27,14.1,0.29,14.7,0.32,14.8
5/14/2015 8:30:00 AM,0.27,13.9,0.29,14.6,0.32,14.7
5/14/2015 9:00:00 AM,0.28,13.7,0.29,14.4,0.32,14.7
5/14/2015 9:30:00 AM,0.29,13.5,0.30,14.3,0.32,14.6
5/14/2015 10:00:00 AM,0.29,13.4,0.30,14.1,0.33,14.5
5/14/2015 10:30:00 AM,0.29,13.4,0.30,14.0,0.34,14.5
5/14/2015 11:00:00 AM,0.29,13.3,0.30,13.9,0.34,14.4
5/14/2015 11:30:00 AM,0.29,13.3,0.31,13.9,0.34,14.3
5/14/2015 12:00:00 PM,0.29,13.3,0.31,13.8,0.35,14.2
5/14/2015 12:30:00 PM,0.29,13.3,0.31,13.7,0.35,14.2
5/14/2015 1:00:00 PM,0.29,13.4,0.30,13.7,0.34,14.1
5/14/2015 1:30:00 PM,0.29,13.5,0.30,13.7,0.34,14.1
5/14/2015 2:00:00 PM,0.29,13.5,0.30,13.7,0.34,14.0
5/14/2015 2:30:00 PM,0.29,13.6,0.30,13.8,0.34,14.0
5/14/2015 3:00:00 PM,0.29,13.7,0.30,13.8,0.34,14.0
5/14/2015 3:30:00 PM,0.29,13.9,0.30,13.8,0.34,14.0
5/14/2015 4:00:00 PM,0.29,14.0,0.30,13.9,0.34,13.9
5/14/2015 4:30:00 PM,0.29,14.0,0.31,13.9,0.34,13.9
5/14/2015 5:00:00 PM,0.29,14.1,0.31,13.9,0.35,13.9
5/14/2015 5:30:00 PM,0.29,14.2,0.31,14.0,0.34,13.9
5/14/2015 6:00:00 PM,0.29,14.2,0.31,14.0,0.34,13.9
5/14/2015 6:30:00 PM,0.29,14.3,0.31,14.0,0.35,13.9
5/14/2015 7:00:00 PM,0.29,14.4,0.31,14.1,0.34,13.9
5/14/2015 7:30:00 PM,0.29,14.4,0.31,14.1,0.34,13.9
5/14/2015 8:00:00 PM,0.29,14.5,0.31,14.2,0.34,13.9
5/14/2015 8:30:00 PM,0.29,14.5,0.30,14.2,0.34,13.9
5/14/2015 9:00:00 PM,0.29,14.6,0.30,14.3,0.34,13.9
5/14/2015 9:30:00 PM,0.29,14.6,0.30,14.3,0.34,13.9
5/14/2015 10:00:00 PM,0.29,14.6,0.30,14.3,0.34,13.9
5/14/2015 10:30:00 PM,0.29,14.6,0.30,14.3,0.34,14.0
5/14/2015 11:00:00 PM,0.29,14.6,0.30,14.3,0.34,14.0
5/14/2015 11:30:00 PM,0.29,14.6,0.30,14.3,0.33,13.9
5/15/2015 12:00:00 AM,0.29,14.6,0.30,14.3,0.33,14.0
5/15/2015 12:30:00 AM,0.29,14.5,0.30,14.3,0.33,13.9
5/15/2015 1:00:00 AM,0.29,14.5,0.30,14.3,0.33,14.0
5/15/2015 1:30:00 AM,0.29,14.5,0.30,14.3,0.33,14.0
5/15/2015 2:00:00 AM,0.29,14.5,0.30,14.3,0.33,14.0
5/15/2015 2:30:00 AM,0.29,14.5,0.30,14.3,0.33,14.0
5/15/2015 3:00:00 AM,0.29,14.4,0.30,14.3,0.33,14.0
5/15/2015 3:30:00 AM,0.28,14.4,0.30,14.3,0.33,14.0
5/15/2015 4:00:00 AM,0.28,14.3,0.30,14.3,0.33,14.0
5/15/2015 4:30:00 AM,0.28,14.3,0.30,14.2,0.33,14.0
5/15/2015 5:00:00 AM,0.28,14.2,0.30,14.2,0.33,13.9
5/15/2015 5:30:00 AM,0.28,14.2,0.30,14.2,0.33,13.9
5/15/2015 6:00:00 AM,0.28,14.1,0.30,14.1,0.33,13.9
5/15/2015 6:30:00 AM,0.28,14.0,0.30,14.1,0.33,13.9
5/15/2015 7:00:00 AM,0.28,13.9,0.30,14.0,0.33,13.9
5/15/2015 7:30:00 AM,0.28,13.8,0.30,14.0,0.33,13.9
5/15/2015 8:00:00 AM,0.28,13.9,0.30,13.9,0.33,13.9
5/15/2015 8:30:00 AM,0.28,14.0,0.30,13.9,0.33,13.9
5/15/2015 9:00:00 AM,0.29,14.2,0.30,13.9,0.33,13.8
5/15/2015 9:30:00 AM,0.29,14.4,0.30,14.0,0.33,13.8
5/15/2015 10:00:00 AM,0.29,14.6,0.30,14.1,0.33,13.8
5/15/2015 10:30:00 AM,0.29,14.9,0.30,14.2,0.33,13.8
5/15/2015 11:00:00 AM,0.29,15.1,0.30,14.3,0.33,13.8
5/15/2015 11:30:00 AM,0.29,15.4,0.30,14.5,0.33,13.8
5/15/2015 12:00:00 PM,0.29,15.7,0.30,14.6,0.33,13.8
5/15/2015 12:30:00 PM,0.29,16.1,0.30,14.8,0.33,13.9
5/15/2015 1:00:00 PM,0.29,16.4,0.30,15.0,0.33,13.9
5/15/2015 1:30:00 PM,0.29,16.8,0.30,15.2,0.33,14.0
5/15/2015 2:00:00 PM,0.29,17.3,0.30,15.5,0.33,14.0
5/15/2015 2:30:00 PM,0.29,17.8,0.30,15.8,0.33,14.1
5/15/2015 3:00:00 PM,0.29,18.3,0.30,16.1,0.33,14.2
5/15/2015 3:30:00 PM,0.29,18.8,0.30,16.4,0.33,14.3
5/15/2015 4:00:00 PM,0.29,19.2,0.30,16.8,0.33,14.4
5/15/2015 4:30:00 PM,0.29,19.4,0.30,17.1,0.33,14.5
5/15/2015 5:00:00 PM,0.29,19.4,0.30,17.3,0.33,14.6
5/15/2015 5:30:00 PM,0.29,19.4,0.30,17.5,0.33,14.8
5/15/2015 6:00:00 PM,0.29,19.3,0.30,17.6,0.33,14.9
5/15/2015 6:30:00 PM,0.29,19.2,0.30,17.6,0.33,15.0
5/15/2015 7:00:00 PM,0.29,19.1,0.30,17.7,0.33,15.2
5/15/2015 7:30:00 PM,0.29,19.0,0.30,17.7,0.33,15.3
5/15/2015 8:00:00 PM,0.29,18.8,0.30,17.6,0.33,15.3
5/15/2015 8:30:00 PM,0.29,18.6,0.30,17.6,0.33,15.4
5/15/2015 9:00:00 PM,0.29,18.4,0.30,17.6,0.33,15.5
5/15/2015 9:30:00 PM,0.29,18.2,0.30,17.5,0.33,15.6
5/15/2015 10:00:00 PM,0.29,18.0,0.30,17.4,0.33,15.7
5/15/2015 10:30:00 PM,0.29,17.8,0.30,17.3,0.33,15.6
5/15/2015 11:00:00 PM,0.29,17.6,0.30,17.2,0.33,15.7
5/15/2015 11:30:00 PM,0.29,17.4,0.30,17.1,0.33,15.7
5/16/2015 12:00:00 AM,0.29,17.3,0.30,17.0,0.33,15.7
5/16/2015 12:30:00 AM,0.29,17.2,0.30,16.9,0.33,15.7
5/16/2015 1:00:00 AM,0.29,17.1,0.30,16.8,0.33,15.7
5/16/2015 1:30:00 AM,0.28,17.0,0.30,16.8,0.33,15.7
